Month,Year,Canada,Mexico,Guatemala,El Salvador,Honduras,Nicaragua,Costa Rica,Panama,Jamaica,Dominican Rep,Trin/Tobago,Colombia,Venezuela ,Ecuador,Peru,Chile,Brazil ,Paraguay,Uruguay,Argentina,EU12,Sweden,Norway,Finland,Denmark,U.K.,Ireland,Luxembourg,Netherlands,France,Germany,Austria,Czech Rep,Hungary,Switzerland,Poland,Russia,Spain,Portugal,Italy,Greece,Turkey,Syria,Israel,Jordan,Kuwait,Saudi Arabia,India,Pakistan,Bangladesh,Sri Lanka ,Thailand,Malaysia,Singapore,Indonesia,Philippines,"China,PR",Korea,Hong Kong,Taiwan,Japan,Australia,New Zealand,Morocco,Algeria,Tunisia,Egypt,Cameroon,Senegal,Sierra Leone,Cote d'Ivoire,Ghana,Nigeria,Benin,Congo,Kenya,Tanzania,Mozambique,South Africa,Zambia
7,1992,1.089261037,10.81896309,10.08880503,12.5947035,21.21316786,11.58465639,452.2374024,0.818052755,87.02063611,37.46280315,5.884410425,2730.544664,2.499413595,27763.03948,2.738746755,518.5132048,1.493687801,3929.054646,21.24130195,1.355861055,0.677181963,4.711921452,5.458787442,0.589658771,5.369000547,0.518555263,0.751721922,0.701434312,0.741692028,0.679826507,0.683676398,0.702852092,41.16756512,277.6579177,1.073879844,4.786062328,146.9096009,0.629355924,0.696219408,0.610074661,0.818101218,1.796121384,15.7472826,3.567170913,0.696390015,0.266730684,2.897294023,41.25493422,45.47172367,58.72901347,101.5256578,28.5569889,2.531027697,1.33941021,6720.683201,39.53146619,7.770400154,936.0105512,6.968791266,22.03120654,91.69679253,1.340274281,1.708183114,8.214364765,47.05887818,0.941200279,5.333523318,334.5394133,298.7204616,2322.995171,355.1534136,0.561946843,190.4517269,404.6116228,668.3160743,92.89718639,1392.252014,22.46115013,4.347099637,6309.031168
8,1992,1.091631504,10.67998833,10.26207489,12.36278315,21.23210919,11.61766616,451.9473972,0.819586052,86.31275787,37.0989423,5.894088187,2748.417823,2.495472289,27193.73612,2.778756255,523.4135811,1.818931967,3978.074434,20.88506124,1.339147344,0.661651839,4.629207547,5.360423873,0.577238941,5.243000695,0.514360086,0.734824074,0.685795185,0.720446978,0.665965027,0.665432009,0.6818506,41.16899995,278.8704232,1.055239459,4.758932725,175.5480096,0.613046233,0.688829864,0.592440223,0.792439654,1.783660236,15.97639531,3.541401862,0.692951331,0.268424374,2.902837567,41.37248762,44.86554083,58.53367746,102.9022935,28.3705339,2.524231945,1.340605521,6730.98583,38.44919275,7.736071893,939.5523424,6.933165038,22.55704156,92.16063929,1.380672798,1.734000859,8.057303406,45.10152895,0.913375113,5.367234238,331.2571704,288.0259099,2306.508172,346.8702286,0.587879369,186.8050614,392.1944011,614.2056348,94.2998963,1411.960318,22.84770304,4.327528085,6537.730316
9,1992,1.124439232,10.61776497,10.3479109,11.98521821,21.27139262,11.94177777,455.2437271,0.828978754,85.17541745,36.78062479,5.929754306,2764.805813,2.495519996,30965.84252,2.88388141,522.9485591,2.253269074,4006.146795,20.62702816,1.328939035,0.67536974,4.640593485,5.418575793,0.649105267,5.268365524,0.538797838,0.739742837,0.686242785,0.717580805,0.669592226,0.66994779,0.689407889,41.06344315,278.2231504,1.089074663,4.701266094,251.1164395,0.641973948,0.705489283,0.633887402,0.778674342,1.662440296,15.85818096,3.51651066,0.694832503,0.271575296,2.894739956,41.31879042,44.72141819,58.33771387,101.9900508,28.38765013,2.536638207,1.335276542,6749.440354,38.34043003,7.805107529,934.6249209,6.889222802,22.31485465,89.43263081,1.38810481,1.730801329,8.230229852,44.74109258,0.914398235,5.202103874,330.3167825,293.1660106,2336.128951,349.5621635,0.624633779,197.1010621,385.4202504,594.2910417,95.19990766,1392.145225,22.44858555,4.363814034,6215.127879
10,1992,1.14771539,10.68187588,10.40846772,11.89842144,22.510594,11.69173685,455.2790829,0.83674431,85.06872032,36.56590145,5.929296465,2782.717318,2.62481636,30105.17292,3.159359262,513.4131364,1.399816234,4050.883095,20.42510818,1.317027223,0.704356569,4.835552115,5.652016529,0.682895765,5.395627674,0.601353751,0.759374352,0.701184484,0.737046118,0.68416969,0.687635045,0.708075067,40.96501498,285.2007593,1.186046366,4.85943691,252.5757311,0.696933106,0.727797325,0.705704297,0.803979976,1.609751514,15.98862274,3.587192501,0.702454144,0.275412729,2.902257316,41.29501659,44.85984635,58.18361318,102.141455,28.54010787,2.553975857,1.342700715,6770.658876,38.48033595,7.842758624,936.3876871,6.913598309,22.26112398,88.43135169,1.403394986,1.738629778,8.124925467,45.26920818,0.936734819,5.128555045,335.2684316,297.1320609,2348.157427,360.5088291,0.645830532,199.0689905,391.8328654,566.3582939,99.07371515,1364.751894,22.08111667,4.507108796,6359.890828
11,1992,1.165010018,10.6088381,10.17005457,12.11470195,22.66102139,11.42955267,452.558633,0.834729227,84.25932963,36.37414126,5.876564688,2797.203581,2.682892133,30771.93286,3.193688449,513.0458388,1.779210172,4054.75747,20.50840228,1.312947833,0.749387689,5.424432992,6.061598154,0.733829933,5.760857629,0.654570416,0.812041792,0.750664684,0.788204663,0.730353631,0.733797172,0.758172218,40.84536778,282.3790173,1.169589576,4.825920695,196.4468428,0.750008557,0.777251857,0.732349064,0.856706486,1.64636788,15.69675353,3.779333976,0.710427721,0.277599597,2.900963127,41.35359592,45.16373429,57.90735001,100.0846964,28.96432549,2.550477406,1.36352309,6794.402747,38.6831651,7.909561302,943.07068,6.901608752,22.57736714,90.81006975,1.454952774,1.802917726,8.669914113,46.3626087,1.000297163,5.132988514,356.3983515,317.9736683,2306.693434,388.1536462,0.658606921,198.273558,434.7186158,594.4542202,101.1421451,1349.485563,21.68231967,4.66188897,6614.451964
12,1992,1.168508109,10.45255804,9.863091398,11.68985935,22.5448629,11.42153601,448.8177281,0.830968306,83.63652343,35.75433627,5.801221373,2801.814204,2.671807137,29262.07992,3.092127225,515.79847,2.208983387,4084.98971,20.26846956,1.307604372,0.750461021,5.96866766,6.262041079,0.747008514,5.760797521,0.64595281,0.811755218,0.74671608,0.786939034,0.732447552,0.729959665,0.754432496,40.6525242,282.273354,1.216597288,4.850897381,174.5966466,0.740386153,0.775049368,0.756551673,0.858363309,1.692024703,15.38798522,3.810239039,0.688712139,0.277818371,2.896216846,41.92100686,45.41165041,57.5103936,97.70134353,29.06752943,2.58584872,1.367111922,6761.985533,39.21008074,8.107347158,945.4884673,6.809209123,22.57085805,90.8635908,1.450341774,1.817265833,8.824848602,46.21658613,1.01552898,5.11468002,361.4622021,322.7337964,2253.283833,389.8875319,0.680336736,196.8826702,436.7672197,576.8327044,98.35730606,1346.765243,21.98658136,4.686798994,7943.960865
1,1993,1.174186937,10.34065998,9.982253372,11.55218683,22.4724502,11.98043806,451.8371617,0.837430675,83.35053533,35.56430784,5.836558013,2756.049462,2.650826442,28235.5145,3.072838474,522.5789366,1.840865338,4061.393862,19.95641669,1.314980905,0.759905686,6.157983276,6.454009468,0.783512001,5.914212871,0.663542113,0.840277817,0.761962702,0.807308284,0.744386488,0.736287697,0.765323335,41.02467682,271.740739,1.250871575,4.748897079,170.8204913,0.748171961,0.793546422,0.797597823,0.887611213,1.668318604,14.66882409,3.894550773,0.697736117,0.287446657,2.897029964,42.54858083,45.9308911,57.43785582,104.4697326,29.17233344,2.624614766,1.374245517,6617.557416,39.03004778,8.033616243,946.9354865,6.771675205,22.49152847,92.12564116,1.486585284,1.838371134,8.968085528,46.51107495,1.060772265,5.015294198,376.4480862,330.5086406,2333.305488,392.0618411,0.659167733,193.1738579,440.4938844,555.8080552,99.44218328,1299.460348,21.68122332,4.747626065,8383.062217
2,1993,1.158295827,10.25973459,10.09087985,11.71045796,22.41150199,11.90341133,453.0981049,0.839542496,83.25209586,35.80789977,5.818489818,2705.993994,2.646666872,27679.99182,3.119797634,527.7029404,1.765819915,4030.163126,19.71363562,1.309766277,0.774345118,6.384183245,6.554726156,0.845985551,5.984966404,0.705044305,0.924069054,0.776165686,0.819616826,0.755400978,0.744717812,0.77617781,40.77560097,272.3006908,1.248823051,4.747832666,159.7502775,0.769133592,0.813376637,0.828552366,0.907035205,1.65885744,14.33982777,3.892401697,0.695091685,0.287003929,2.896461177,42.5212856,46.33538017,57.28428993,99.67143984,29.08946233,2.658300287,1.380721558,6514.575745,39.08446275,8.001520627,949.3437006,6.774299235,22.93413015,89.36333879,1.471190159,1.835519175,9.054668148,46.58094912,1.092774646,4.9777247,387.5940599,341.5800527,2381.328003,397.3943696,0.687262824,199.9622215,452.6413528,560.4363792,93.2333402,1290.442286,21.35735985,4.830249664,8630.059413
3,1993,1.151398723,10.2689583,10.19121668,11.60653347,22.35549715,11.99235411,451.8428643,0.840917831,82.48553173,36.08103312,5.845228498,2692.3298,2.66036399,27232.47655,3.139987822,539.2335735,1.788345962,4132.695853,19.53017274,1.304112449,0.780645238,6.575401523,6.542502924,0.865605673,6.017116751,0.694036666,0.927280244,0.779452477,0.818618285,0.759063514,0.747648567,0.77769415,40.70353079,272.8001128,1.19599612,4.65942851,153.2572364,0.770169342,0.827831577,0.851951766,0.889628919,1.655895728,14.2279852,3.836875585,0.695881395,0.284340293,2.898544952,50.70122491,46.90467703,57.13043727,102.8776273,29.10635086,2.639768643,1.380914613,6449.302799,39.21709634,7.899076927,936.8466715,6.747231164,23.0366271,86.52989949,1.420574248,1.789331,9.0108098,45.46998448,1.096977583,4.953826714,392.6906514,345.0474483,2330.610536,401.0045721,0.703133292,214.7217461,462.1407894,559.5261675,106.9812684,1235.755786,21.04518612,4.867284051,8705.967082
4,1993,1.168591103,10.20558701,10.18898207,11.57479836,22.17772959,12.07486562,449.5393774,0.841614548,81.80049798,36.29371934,7.779924303,2676.007893,2.636739343,26613.9082,3.129955079,538.5530476,1.895391294,4110.166477,19.14281597,1.29443665,0.754999868,6.325215268,6.321510094,0.813116854,5.840138758,0.651119254,0.890088592,0.756155522,0.79227909,0.733526704,0.723843398,0.756168931,39.82876141,271.3974961,1.186423115,4.633951525,152.3807347,0.754716802,0.803650753,0.819946153,0.858091511,1.636754669,13.87632956,3.732003829,0.683049752,0.279828878,2.877527296,50.50328143,46.61579448,57.22891064,106.3322772,28.68401466,2.610816868,1.36238752,6462.86,40.29707031,7.808960467,937.0774991,6.771695524,23.00494807,82.76446119,1.414338723,1.757962835,8.658873826,44.57645271,1.085089981,4.902930571,382.1033402,340.2490802,2349.727755,391.0163321,0.688457851,183.6644381,439.2690061,532.6062215,120.8386771,1294.439287,20.72974256,4.735060267,8385.345052
5,1993,1.175576009,10.22719102,10.2086101,11.4453457,22.55042088,11.89809508,445.532324,0.842778765,80.5668499,36.23294934,7.601607261,2652.53042,2.620161115,25926.5941,3.121669954,536.5297328,1.847825365,4089.256811,18.68099822,1.279601694,0.756672209,6.245614878,6.354907536,0.794224369,5.858786286,0.648805289,0.89460921,0.760384486,0.798272618,0.735911054,0.730023785,0.760739255,39.86036766,278.6926801,1.20666002,4.707495725,156.8459653,0.791359779,0.816928262,0.785783723,0.85811596,1.597854933,13.85449302,3.714731152,0.699468553,0.282798717,2.884119021,50.39755956,46.31676652,57.82693889,104.5575541,28.6639912,2.592575895,1.351987388,6481.241709,41.69679691,7.75651501,940.1623111,6.681176092,23.10693225,81.28689937,1.443207904,1.746011704,8.772314954,42.97445741,1.086982996,4.877469727,383.0989132,336.8184188,2318.394893,388.7714087,0.674550373,163.6084062,436.0616602,508.9310968,139.9121539,1306.645496,21.07673023,4.739378056,7949.832673
6,1993,1.184761679,10.18439941,10.15167448,11.17695483,22.96592201,6.23005344,445.4642352,0.843130668,80.72590276,36.06192555,7.37634791,2653.659137,2.56120139,25433.75083,3.132894357,532.485038,1.918936425,4097.802004,18.58179258,1.271770601,0.777486561,6.352034355,6.536454809,0.808455769,6.024085544,0.665841037,0.921902226,0.781920278,0.826262293,0.758734071,0.750080361,0.782240149,40.41868437,291.6418496,1.24468491,4.821524943,124.7530891,0.828656642,0.848506002,0.798687216,0.878461715,1.64855888,14.20575502,3.754340075,0.708330215,0.282487727,2.888142211,49.78304377,46.41945162,57.55101231,98.44996637,28.59974213,2.590252765,1.35528981,6495.740208,41.65039943,7.696974492,939.9971015,6.688488062,22.9243183,79.22308837,1.486028041,1.755807675,9.033546884,44.88020164,1.103111728,4.936348376,390.1183126,337.5641761,2279.297839,398.3284021,0.660403454,155.1470224,429.7085294,507.8037096,134.3999362,1307.638264,22.75234592,4.821090742,7228.496017
7,1993,1.184628233,10.13567172,10.26527856,10.93643769,24.22493233,6.154463134,445.0437285,0.841579118,85.16339209,35.94576725,7.227544239,2648.633192,2.577456282,25392.49145,3.125579944,529.2217489,1.785785734,4080.315284,18.468178,1.267339603,0.808593588,6.829884522,6.847617454,0.842542587,6.318210377,0.674017707,0.967423825,0.811300869,0.852461866,0.794908475,0.773523263,0.80219146,41.1633979,292.2098006,1.230060889,4.912448635,97.56657123,0.874525166,0.898093196,0.837887549,0.932697304,1.686134596,14.20575502,3.823523261,0.712562738,0.282338165,2.888142211,49.14103824,47.96676842,57.15350313,103.0405137,28.48155038,2.582201164,1.353828953,6482.180675,41.65773685,7.633058762,944.8929759,6.625951409,23.60603707,79.27353748,1.48334479,1.726892468,9.284319976,46.48805375,1.134205907,4.945958494,403.9972967,343.0891678,2200.844716,420.056199,0.710100546,148.9580376,459.2786428,518.2251279,134.4132877,1564.9589,22.89388519,4.940337723,6227.231242
8,1993,1.21212048,10.07722589,10.48042953,10.90905283,24.45240405,12.09555708,450.2620673,0.845468231,86.60446266,36.33582019,7.142778718,2649.611937,2.572000434,25608.31678,3.101550997,523.2784306,1.838734122,4068.398894,17.74925111,1.271489659,0.814311433,6.916494978,6.936870691,0.852239069,6.569012772,0.675283925,0.978359582,0.832966126,0.839776249,0.808752307,0.766303369,0.791777481,40.77299544,282.4634906,1.164869113,5.102204966,83.96006218,0.89600372,0.927618009,0.848743743,0.94274695,1.748633869,14.36219768,3.848386455,0.710487552,0.283093012,2.901438279,48.7044716,49.91118954,57.03780764,103.5174052,28.37080309,2.578022976,1.349459987,6493.248344,42.07662948,7.577639313,949.1143961,6.579093363,24.06275182,76.37496767,1.482422611,1.712878651,9.199952414,45.80905442,1.132499279,4.891277499,408.502831,356.9992595,2267.279248,423.3533965,0.73441679,146.6046409,479.1019102,514.2156778,130.4801956,1653.622918,25.57406018,4.952588294,5236.31039
9,1993,1.225211191,10.0237707,10.68126013,10.9053775,24.68087188,12.17015669,458.425898,0.84970086,86.82057577,36.23240639,7.189144266,2652.332053,2.566124083,25082.73404,3.087784515,519.0118183,1.780580214,4076.235074,17.60249056,1.264016322,0.783515419,6.833996867,6.654274333,0.845568756,6.30659785,0.659570532,0.946613395,0.79913325,0.798160513,0.771625573,0.734762177,0.764502246,39.16549357,288.1613875,1.184043269,5.092939703,76.05959808,0.84135664,0.888437665,0.830670352,0.901969067,1.66879063,14.23710341,3.816020579,0.698443955,0.279905594,2.907425386,48.23582204,49.57260659,56.73773023,105.0339623,28.16019411,2.575596998,1.341744495,6513.313991,42.0965605,7.515815756,944.5173052,6.52857241,24.24815,77.62142751,1.544988284,1.719951263,8.835054016,43.75494362,1.092365389,4.8622333,392.22916,343.418311,2191.255036,405.7645332,0.746168298,144.5692873,473.1935125,498.4083491,124.0604839,1659.895047,26.86704542,5.011982316,4364.080534
10,1993,1.232989769,10.02422568,10.69481583,10.8627391,24.68465285,12.27028879,461.5364785,0.845942968,87.9264713,36.31984716,7.124033048,2662.169032,2.51181962,24386.3596,3.11264409,513.5088883,1.843994934,4024.982363,17.64464189,1.262214979,0.797865831,6.845174462,6.754610201,0.843863426,6.318204963,0.679388473,0.952588928,0.820391158,0.811329088,0.78463682,0.746502822,0.777589533,38.99233117,290.1912736,1.234869251,5.191253162,64.22744724,0.852286661,0.903287405,0.846434642,0.909303025,1.633304886,14.30155582,3.815039045,0.700438827,0.279820731,2.922122068,47.87976785,49.37289101,56.53175246,105.5069425,28.35165191,2.578264979,1.320373613,6509.309009,43.33559944,7.454617717,946.4969648,6.524186583,23.98170111,79.22739642,1.528363773,1.722886459,8.986234382,43.41050694,1.096868652,4.85472487,401.0810071,347.4217657,2146.719751,417.6879382,0.773687158,145.4122697,477.6091847,516.5735365,127.3893498,1544.018665,28.84329319,4.968937359,3865.531514
11,1993,1.220406011,10.14776753,10.54507592,10.84682087,25.20276342,12.34587397,463.5499492,0.846532586,90.18799279,36.42397012,7.105736714,2644.384376,2.514660352,24376.81905,3.108631281,513.3239701,1.840359442,3976.775116,17.54220223,1.262462684,0.824535391,7.046857402,6.97800708,0.85439146,6.438495316,0.683594967,0.97419098,0.833132862,0.841086097,0.805784812,0.774282451,0.805656028,39.80392923,289.4845947,1.210464592,5.074624393,57.40292592,0.885305835,0.923585497,0.879661326,0.923555416,1.648738629,14.16842728,3.869602416,0.702755552,0.277154478,2.924158772,47.37072836,49.23251858,56.13069593,102.1594741,28.58387921,2.572200087,1.337077705,6469.423029,42.27257077,7.374603797,945.0745247,6.443589989,23.78917977,80.33410696,1.503350633,1.739400933,9.274210587,43.79576296,1.11715508,4.803465737,414.1113834,360.9344322,2083.469411,430.8719493,0.79300961,142.8672251,476.3742107,527.4705968,127.9956403,1508.612084,29.01726015,4.924037189,4377.437363
12,1993,1.234283556,9.911612349,10.30463062,10.76510666,25.56999384,12.46061844,464.8385841,0.845711773,93.1121423,36.22451032,7.149239595,2653.946408,2.485930848,24686.21277,3.018240656,528.7529765,1.84407017,3973.687034,17.24387006,1.262209862,0.825688991,7.169470616,7.014384372,0.84703641,6.395449174,0.677949464,0.961784334,0.820625496,0.848722438,0.799052832,0.777346758,0.808854292,39.63562121,290.9487923,1.215537221,4.921053228,51.39050175,0.90143508,0.92360146,0.889773801,0.922501315,1.683954528,13.7766488,3.875100854,0.708242971,0.275750729,2.921473566,47.55080095,49.432113,55.91274021,99.98267449,28.58485338,2.570052931,1.33399374,6452.979613,41.07484891,7.28453385,942.3937645,6.396920809,23.33869311,81.66849247,1.501316329,1.713321612,9.277031584,43.62846637,1.122108091,4.846051844,403.8598038,357.8243275,2082.131891,422.6719712,0.843575716,139.6318966,472.8265587,529.1014803,124.9131684,1556.710708,27.6075831,4.925236461,5710.260165
1,1994,1.225286135,9.862199887,10.24232014,10.57287015,25.21963267,12.61545772,466.4472367,0.848022646,94.28312599,36.20796059,7.207264073,2603.358054,2.450164329,25138.97148,2.999565752,530.5255224,1.834400965,3912.496349,17.07613587,1.264841383,0.833499118,6.959062898,7.108636782,0.842308862,6.466747417,0.68140008,0.960320182,0.831229953,0.863272362,0.809827461,0.789127278,0.820364414,39.48524961,285.761549,1.205505787,4.922853216,49.17440859,0.911544602,0.927050037,0.892791945,0.947418842,1.703905945,13.80035319,3.874362904,0.717076649,0.278440362,2.934815735,47.86135149,49.33855579,56.15205629,98.13212948,28.57244664,2.708720159,1.336999222,6417.60454,40.28374965,10.77025254,934.1755873,6.356285529,23.30892248,83.15989554,1.454104918,1.695605421,9.307339233,41.85736261,1.135648194,4.841172924,748.0394163,645.0315707,2057.203594,794.5888659,0.868257234,137.2678019,808.8438806,1090.860658,118.3401071,1565.23965,25.32926923,4.916907109,6893.040397
2,1994,1.262250555,9.845295922,10.17154503,10.62504862,25.10287365,12.52474465,465.1670284,0.851748437,92.6689263,36.25745444,7.249543909,2542.717114,2.473848847,24089.46508,2.95597647,528.5576199,1.844067499,3870.35393,17.09367752,1.269166667,0.826118414,6.831554766,7.114233737,0.826259226,6.466600987,0.686388506,0.965737779,0.821330807,0.859125601,0.806391591,0.782858113,0.814403856,39.47695157,283.1180793,1.182090039,4.903358576,49.81250869,0.90137832,0.921196656,0.885879238,0.94746249,1.919045602,13.5367865,3.854447841,0.708225748,0.276513842,2.934115938,47.66259976,49.14885948,56.16402001,96.69286921,28.40956502,2.742090527,1.323586605,6364.450231,39.85731878,10.62444227,920.9069192,6.347857,23.17025295,79.47821763,1.415440481,1.665742275,9.154548135,40.74844665,1.144018941,4.803473264,687.3814682,597.869529,2042.068886,748.2268906,0.93676297,130.4100654,760.9304532,1085.365903,114.183724,1433.234797,24.28147777,4.976130374,6327.066239
3,1994,1.289439923,10.36559943,10.09280014,10.55619243,25.40740441,12.6829535,462.3014713,0.853822486,91.97090101,36.22306434,7.248445631,2200.858504,2.485449917,24141.90801,2.885554438,526.5923446,1.804611057,3855.017457,17.16878529,1.27146942,0.811192484,6.767393557,6.964269898,0.820026346,6.350028362,0.681153947,0.956273098,0.802545732,0.837062409,0.790017863,0.764973159,0.794262453,38.86198129,281.6885535,1.19341878,4.905477687,51.52873095,0.887240364,0.915444411,0.8710471,0.914263191,1.943222059,13.49307656,3.822675498,0.699515545,0.278492015,2.941449799,47.47075945,49.27690505,56.12134875,96.25687667,28.23295596,2.713318494,1.329553077,6375.294521,39.9076573,10.48258928,919.0792995,6.309353732,23.18553937,78.63231597,1.425854472,1.677301986,8.935994305,40.14486941,1.131826599,4.781932759,654.8231041,565.1985622,2049.311332,699.151503,0.923498751,129.2025019,714.2186315,1090.283754,109.2928048,1417.815282,23.38345531,4.969959418,6477.940683
4,1994,1.307443171,10.54957669,9.925951073,10.47732613,25.57402872,12.82124381,460.6786249,0.85177742,90.64010451,35.94757327,7.335961742,2185.307433,2.480151531,23926.93746,2.858456004,517.4508043,1.828514606,3824.094698,16.96124252,1.270427261,0.811101639,6.728536311,6.983438264,0.812936779,6.36501767,0.677779282,0.946152861,0.804402623,0.839163144,0.795774059,0.768196887,0.799467619,38.81210286,277.1344095,1.172991043,4.796613364,49.61803671,0.880847276,0.908382907,0.854302699,0.910277274,1.891666161,13.6014808,3.780747893,0.698375158,0.278237511,2.942774414,47.17913456,48.26465005,56.0056371,95.61456921,28.17413937,2.68603284,1.305838506,6391.756317,39.79885165,10.31818823,919.8223787,6.275949139,23.19796616,77.3804699,1.415045241,1.685830178,8.896898698,54.52722461,1.112667244,4.754457485,643.8814697,567.4283082,1952.960516,699.1718519,0.903736512,121.1553742,689.5149622,1101.615869,101.3053487,1139.768,23.53239572,5.132993837,6478.525416
5,1994,1.309576749,10.38050123,9.776839681,10.48529035,25.40944149,12.95192542,456.3712743,0.850709438,89.35990847,35.83644483,7.3504791,2177.312888,2.768058224,23709.90328,2.853161537,510.8165927,1.818930735,3813.473624,16.80176721,1.266564373,0.790926829,6.580792962,6.810271542,0.801608538,6.18021473,0.666745034,0.919797003,0.783297495,0.817411307,0.77481627,0.747074325,0.77887677,38.07904174,274.5286003,1.149811106,4.748657505,48.41071948,0.869441101,0.892856483,0.834379841,0.891148771,2.650869305,13.0275634,3.766233823,0.69762562,0.279774478,2.942101592,46.68941262,48.48051064,55.71601859,97.84069963,27.83755659,2.6185807,1.285919023,6374.635431,38.93837023,10.12412356,917.4635502,6.244760863,23.32222004,77.50558783,1.398089049,1.64425186,8.814201059,56.83645217,1.114176357,4.752281494,617.1963831,549.0551782,1946.211468,665.8627277,0.884345181,116.5916126,680.8130882,1055.279246,94.69639229,1112.712514,23.81940977,5.171840059,6116.242124
6,1994,1.313995572,10.52038411,9.757275151,10.42967121,26.22359853,12.86713784,453.083021,0.853592893,87.23683335,35.32713141,7.262456111,2138.013248,3.237948954,23547.15179,2.83047655,504.9983734,1.790894204,3812.050023,16.74263207,1.265346999,0.78037086,6.684448677,6.718281542,0.797593282,6.08760866,0.659505546,0.907979138,0.771361439,0.807301034,0.76244814,0.736569877,0.766533581,37.54776357,268.0091146,1.108993297,4.64177259,47.70655462,0.856458076,0.885056939,0.834240357,0.885598753,2.453550605,13.20890676,3.767909191,0.704578414,0.279694285,2.949377691,46.00280494,48.20748743,55.71322262,98.48024188,27.68538526,2.601692296,1.270872462,6406.38511,38.76357251,9.978186596,914.2676141,6.24083737,23.68930537,77.31703896,1.382016203,1.621204185,8.77926075,58.20214032,1.103358113,4.812878774,595.6433523,543.4629423,1888.914612,637.6902499,0.871037773,112.3202523,677.9992077,1026.970941,93.68877566,1136.270008,23.8022876,5.153801217,6072.368167
7,1994,1.311029484,10.62731112,9.610642718,10.36837531,26.40878585,13.0246618,453.6776477,0.855169039,84.58920768,35.46670753,7.240039474,2094.311094,3.160630057,23669.42166,2.82593976,503.1279821,1.877506997,3764.449095,16.61103974,1.257196009,0.755016976,6.664098449,6.521904012,0.766031025,5.91788758,0.655678942,0.895393461,0.741564646,0.778840389,0.739819243,0.709975696,0.732287718,36.41945676,282.8586752,1.106923299,4.652930868,50.07551974,0.825152664,0.843707323,0.819308457,0.865570458,2.375231664,13.46299991,3.713481278,0.704151464,0.28155981,2.968137278,45.4706023,47.49623155,55.67308077,101.1140452,27.53591477,2.596568976,1.258558749,6355.491052,37.8610774,9.808138604,907.2949684,6.181460968,23.29050658,74.63774671,1.379620541,1.595294061,8.613108716,58.72710204,1.0718995,4.765845742,558.0314118,499.7391995,1814.019353,609.7216583,0.873757342,104.9908319,648.1749403,990.5440944,92.92335617,1112.285302,23.54394993,5.143691206,6004.685346
8,1994,1.31086876,10.55823088,9.568442047,10.26911708,26.32897153,12.95466095,450.9089733,0.856972949,82.78928299,35.38486116,7.267472798,2071.465485,2.854232513,23882.86751,2.832802385,498.359641,1.784529879,3724.219475,16.60395535,1.26045069,0.756993304,6.665100828,6.543675755,0.760108279,5.934153878,0.656185219,0.898019514,0.740357302,0.778016015,0.741233678,0.709693048,0.729498338,36.10247598,281.7741998,1.08466263,4.640524627,52.52095815,0.826463085,0.841625626,0.831884048,0.867065444,2.326340313,13.46190513,3.699091573,0.707801585,0.28158378,2.980128726,45.17261989,47.23636956,55.70768779,100.7134669,27.57298246,2.572877991,1.254009388,6345.870488,37.54048601,9.605261332,902.1640258,6.159669048,22.66892281,75.66456108,1.371820402,1.591430921,8.576806897,57.39524342,1.065452508,4.735408179,542.4065109,479.2867374,1853.887515,606.7291398,0.874446349,97.01739022,654.7689976,994.6695349,93.81898523,1104.617731,22.73616199,4.991418893,5913.872351
9,1994,1.29062176,10.57404319,9.740458846,10.35346758,26.61530972,12.87032366,446.1848257,0.859275552,82.15915084,35.23896469,7.298649181,2093.024979,2.749260553,23713.89233,2.863806174,491.8249789,1.694891392,3728.823758,17.2480695,1.255106986,0.751433816,6.450782574,6.47454507,0.733845576,5.866833153,0.647820622,0.884670575,0.737128471,0.763805833,0.731558614,0.70510601,0.730148672,35.54058914,274.1543121,1.064843733,4.463978321,52.91237117,0.817576942,0.830881658,0.822497099,0.843351991,2.312484407,13.53566141,3.652940299,0.7033063,0.274949264,2.982699172,44.66439897,46.75492638,55.10688116,104.7049047,27.29950222,2.556920597,1.244707208,6350.282966,36.9938058,9.38434797,904.2665465,6.136585992,22.74299403,74.85460626,1.370044858,1.585926466,8.468871332,56.07155043,1.051569956,4.662814445,531.4432271,477.0693044,1858.788503,597.3716527,0.860399179,93.40119871,619.1575601,977.7216307,88.87779937,1114.112269,22.1231666,4.889095383,5924.083303
10,1994,1.289881255,10.58772327,9.623265486,10.25607563,26.52989709,12.76493345,445.1532612,0.8590225,81.09813222,35.96737719,7.248563477,2094.939079,2.619390445,23627.5261,2.832103349,486.1549004,1.616879586,3705.779111,16.66188988,1.251754254,0.739499674,6.214819989,6.300705743,0.692138079,5.714290997,0.630298732,0.861585367,0.723587168,0.749388762,0.717554878,0.693579699,0.71833557,34.78567879,272.4577762,1.091335181,4.426266944,51.6807302,0.802695617,0.814974258,0.810760133,0.825326152,2.183203942,12.92802157,3.599390141,0.690949192,0.276193026,2.976579319,44.53949647,46.09490218,54.41254316,105.2507745,27.21273077,2.555228433,1.230068588,6313.557286,36.28013592,9.189362523,905.4411689,6.134116443,22.74492901,74.24125913,1.373257061,1.566258342,8.290555985,57.02933068,1.031861198,4.582924165,512.4371723,451.7019202,1834.827737,584.7042475,0.854814753,91.17596881,597.4768791,958.4485201,72.58607842,1106.621957,21.53537113,4.849469402,5848.054091
